Id,SalePrice
2102,117796.56513924473
2103,100745.24111771073
2104,137291.0823142999
2105,121687.5697372216
2106,78937.80460427869
2107,222089.136952382
2108,115334.53210505555
2109,115271.64880931939
2110,126384.24497488247
2111,140572.4560659056
2112,143598.4723523596
2113,120672.10066492316
2114,107281.41206741311
2115,162228.44364193332
2116,115928.9872116205
2117,149160.95971895792
2118,122223.66588863864
2119,103902.72408590766
2120,116273.34208123143
2121,87333.34325001603
2122,111139.04001792705
2123,82879.995420488
2124,175319.02918934028
2125,129244.89591470582
2126,154606.0175612392
2127,162686.27007896174
2128,121962.89784973914
2129,93742.21533665761
2130,145025.8132915838
2131,150984.11062224407
2132,114504.96224656506
2133,124410.2956078503
2134,116534.48862061594
2135,96335.99869084291
2136,72317.20015040696
2137,110887.2948870613
2138,131457.06896946242
2139,151869.67268644122
2140,143538.47319581723
2141,133591.56939090914
2142,128532.69470821082
2143,148869.032730251
2144,127005.33000457934
2145,138409.2651134664
2146,175504.27819000022
2147,114878.12793894098
2148,119236.02391774228
2149,139915.38062589083
2150,222853.19296895788
2151,120239.71155869824
2152,182170.86829067266
2153,174636.38580663627
2154,112066.5059656211
2155,139911.12087128355
2156,240662.2172016199
2157,230475.43252307747
2158,239877.5880133585
2159,212998.229951086
2160,179084.67433520942
2161,244704.05037612293
2162,390542.5986485735
2163,349715.3175143834
2164,250346.41678603622
2165,189124.65219891618
2166,152248.02243789643
2167,225953.65597380136
2168,193656.75980978488
2169,194181.98481272496
2170,213021.0704717378
2171,156756.389899041
2172,133759.08848249528
2173,160664.35005367274
2174,231837.51422318982
2175,338689.03671419
2176,313768.5771024316
2177,242011.58661094678
2178,210748.29399693027
2179,138578.28376351716
2180,211398.47481056312
2181,183233.32240915988
2182,217074.36513682196
2183,185963.55057869863
2184,123024.58283413005
2185,105383.8611306796
2186,139516.8958735988
2187,157074.0238105983
2188,155232.2376576303
2189,226762.4800943437
2190,85332.30673217023
2191,87834.6638364016
2192,97722.99963342967
2193,98450.72114593067
2194,103157.38464079234
2195,113891.19757350985
2196,100275.86434785953
2197,110256.02439578307
2198,156006.39413325788
2199,175051.33947954563
2200,146055.12796493003
2201,143021.1544806394
2202,218481.47245863776
2203,150144.58278866
2204,173344.68735689938
2205,109727.91185885824
2206,135662.55857244306
2207,223075.8698023748
2208,254872.85316428155
2209,224990.95836273438
2210,116101.57508947207
2211,114766.49300290871
2212,112539.75380000602
2213,104700.13364926264
2214,122715.98150163039
2215,100557.20313651927
2216,152969.59486286956
2217,82200.73373373436
2218,73619.87145197317
2219,74879.2578493515
2220,64789.730562684876
2221,308987.29843755026
2222,264083.2523985895
2223,280032.5350507872
2224,207661.41263129635
2225,119053.25269653193
2226,185634.01642941328
2227,195245.47416069082
2228,265120.6049539551
2229,253140.17484374024
2230,153691.93817318729
2231,217730.3736535515
2232,178855.4150125934
2233,172949.5386103471
2234,229484.9658933673
2235,201133.3395069811
2236,260814.5297797804
2237,334764.6759092524
2238,207723.2784949226
2239,115226.04979709128
2240,162840.06710017467
2241,157506.46795615644
2242,131524.24523023007
2243,124853.76452039287
2244,102352.5396379618
2245,97676.23529183267
2246,146581.98891772257
2247,103527.85942269288
2248,129966.30255922672
2249,126300.89901643537
2250,134976.00733771062
2251,112508.39769834904
2252,178082.4777561578
2253,148218.39114009571
2254,173887.4631418013
2255,182806.98367690638
2256,186179.0986930939
2257,204863.6021045463
2258,172995.88999818612
2259,179698.68772055185
2260,140489.1419580817
2261,182272.1330742732
2262,198040.49813850294
2263,356791.88560014183
2264,497123.88043512387
2265,173218.8656197817
2266,301163.93153707933
2267,370094.49000211246
2268,446979.3721565273
2269,139932.30019284153
2270,192969.04038474086
2271,220412.14346784592
2272,205138.00992379175
2273,166492.36188059128
2274,169593.71919378516
2275,163779.18962060704
2276,190946.4708233035
2277,176227.85533550906
2278,146061.37846144775
2279,126052.47487328926
2280,121718.66033600099
2281,160956.15555373725
2282,184060.6852271923
2283,99837.80408570479
2284,104255.72747210546
2285,155601.76271505113
2286,125048.06549303031
2287,372536.08306176955
2288,272075.86279191374
2289,393561.45776008826
2290,474404.17620368116
2291,324687.1117938676
2292,426982.0219695753
2293,497117.3863758403
2294,416770.07898068184
2295,448127.71600634285
2296,290394.41426095477
2297,321600.02543604805
2298,321749.5429081569
2299,371655.5019269862
2300,339448.4469905893
2301,278745.2575933639
2302,243427.9139800579
2303,241732.49738693092
2304,255259.82507912666
2305,175986.35699264304
2306,174580.10381943412
2307,182181.11136642905
2308,225721.9384058549
2309,285007.84384540987
2310,205200.0649148602
2311,194832.84348758383
2312,179607.2015495423
2313,178213.95139283317
2314,179398.67024248056
2315,181599.4794101738
2316,182577.33160667124
2317,176321.8363219754
2318,179245.7237089576
2319,182000.00474876686
2320,198140.8291482023
2321,250396.6979017043
2322,175417.69135833296
2323,188851.6630607447
2324,152843.42761270414
2325,212458.0246818269
2326,163674.28585175154
2327,211906.1248004928
2328,230683.41181456103
2329,185829.09444491344
2330,183629.08864656248
2331,351816.73282227316
2332,381489.1682861284
2333,325477.3705192366
2334,246205.54207822098
2335,263592.3296996126
2336,330958.7635591752
2337,211764.0402196473
2338,292134.38641841797
2339,205037.87377156093
2340,405350.03568233224
2341,219094.78355434182
2342,237252.15327428098
2343,222559.3655055394
2344,208867.90268190537
2345,246813.14831691602
2346,206840.25997560355
2347,202127.89456964796
2348,239883.75231861477
2349,182435.83888642016
2350,294950.51016355806
2351,260546.25562790717
2352,250718.5782920547
2353,216575.6195778281
2354,136511.1502116829
2355,161035.64985081268
2356,146464.88587987894
2357,187813.48894247197
2358,188223.87707039845
2359,136897.94653784615
2360,118465.79929649536
2361,144514.8449427809
2362,275063.298909242
2363,140644.38599065063
2364,156453.0941233276
2365,204758.48905738516
2366,184164.39645640986
2367,221474.4785091538
2368,206243.41510496679
2369,224619.25590286704
2370,166599.14348712965
2371,163862.07453815395
2372,195184.41036489952
2373,277706.1450423947
2374,313005.80837065517
2375,258551.60643676127
2376,283631.6154930407
2377,353841.3771289711
2378,135604.73984082585
2379,184392.22923451458
2380,139153.07254817773
2381,159016.48176478758
2382,202058.02040974845
2383,206111.3538814629
2384,239588.63947948246
2385,157660.8210100093
2386,134690.9398748521
2387,134948.46690834573
2388,98381.29383580445
2389,128316.58428325214
2390,147685.95649380854
2391,145334.09093873677
2392,116758.38065592924
2393,168166.76827833138
2394,149037.90657126825
2395,201139.64631776075
2396,142317.42710388792
2397,218771.80979080682
2398,136004.60705182864
2399,62792.642894484125
2400,65993.3882309907
2401,115821.29468262312
2402,140183.82592816761
2403,140136.6902983269
2404,145964.33509856867
2405,160145.56784388845
2406,140490.53842193575
2407,126650.39837018897
2408,142137.41155654148
2409,129533.22015772737
2410,169739.96921047813
2411,121172.88033296802
2412,163821.57169850965
2413,132798.51811033458
2414,137552.34004191172
2415,137844.94129278715
2416,121992.75924784532
2417,129980.34373228377
2418,130977.55326136116
2419,121835.03866057206
2420,129123.99970027545
2421,142190.6582224009
2422,111451.57709052965
2423,118193.55210213824
2424,160965.09977435783
2425,170493.20998638566
2426,123890.76553060298
2427,135391.84230910972
2428,180837.62447619415
2429,115770.23566498754
2430,129404.74694963002
2431,111683.04322534623
2432,151359.1999612625
2433,153557.47799063817
2434,137035.56320379407
2435,151235.1206150984
2436,106965.5077475114
2437,109568.54904934853
2438,130083.0119244162
2439,101575.66772815469
2440,120273.18250973716
2441,92282.5837049903
2442,96554.7974807375
2443,111535.0284372997
2444,124735.9768552491
2445,82325.9640082785
2446,127062.11107888182
2447,189707.63796009106
2448,140574.84023650404
2449,107209.8872130777
2450,146408.21521999297
2451,125777.51443239134
2452,192942.59477482393
2453,96109.27329015535
2454,117695.31640973139
2455,119168.34834288081
2456,128184.39275464912
2457,126326.13597207847
2458,122876.62098069976
2459,103670.57878735306
2460,130234.78571647727
2461,114714.7649216671
2462,136249.56806929904
2463,122061.783987852
2464,172586.33746442507
2465,134728.5964544027
2466,118483.10511949593
2467,130968.25753348196
2468,80379.64624986985
2469,81629.98008352872
2470,189647.0043546911
2471,227425.5458928716
2472,168158.74031699484
2473,119704.94387812678
2474,78622.35219818832
2475,209330.0499282023
2476,116345.28444068828
2477,127677.77340554204
2478,159480.2846954545
2479,113006.95733389995
2480,154096.97746703846
2481,123107.23594435176
2482,130142.02064967196
2483,116730.91863344666
2484,122699.09710881837
2485,122258.50209619041
2486,154104.35303084334
2487,180111.50184774012
2488,150650.78036097527
2489,159485.62980781487
2490,150688.3166962541
2491,89111.75508947697
2492,192791.67997753448
2493,140932.0005102731
2494,148245.252052225
2495,84775.96643975827
2496,223488.2457161773
2497,152449.9076443323
2498,116566.81751481713
2499,90274.11776035522
2500,127991.49130595887
2501,130204.82933445962
2502,152504.92607018456
2503,95331.84311237842
2504,169164.85518090715
2505,227490.322564135
2506,258506.92752702895
2507,299453.7914555308
2508,259897.8343476165
2509,210568.37434733202
2510,227917.6318400351
2511,180986.13268053107
2512,206189.7781351368
2513,210617.11404370773
2514,241404.4540412234
2515,149357.9149368441
2516,169587.53521945293
2517,142157.5861172483
2518,146979.0143335502
2519,229582.92442725383
2520,203618.30555502782
2521,188146.04818129793
2522,219780.95554477643
2523,118184.45638878799
2524,140387.0912507968
2525,145017.18967139092
2526,137308.27859561783
2527,112378.98940366972
2528,130315.74317868636
2529,133048.69543665164
2530,119155.90605281999
2531,247361.4059087847
2532,231880.0370207022
2533,192875.87592585862
2534,233661.1253382309
2535,334121.45842946996
2536,241825.4883678557
2537,227350.96827428974
2538,187950.5802488041
2539,194063.10457639644
2540,170590.08554831264
2541,181569.68473052193
2542,166754.866839306
2543,127948.39270527703
2544,120239.62770893946
2545,132161.66964103523
2546,124490.66308507281
2547,139654.38691592065
2548,147154.27940589638
2549,158343.5850594595
2550,678294.497795127
2551,137918.9701806319
2552,127384.5660766843
2553,76392.93942408163
2554,100506.85814847516
2555,114295.01660891196
2556,111561.23226925045
2557,103226.81749380994
2558,155757.51545469867
2559,128559.12475141649
2560,149247.15819027845
2561,139458.97396490272
2562,134604.16516525883
2563,154276.39185131778
2564,199163.7510673627
2565,142921.45468080384
2566,155267.13721749544
2567,133871.64365471835
2568,210319.91018799038
2569,201376.24818532093
2570,114029.10455423151
2571,175699.0775204703
2572,161731.16892964218
2573,217529.69214734196
2574,275802.96873299463
2575,126532.77709222572
2576,127190.43277919613
2577,145667.73270674975
2578,81476.9757106572
2579,65750.12055629787
2580,109953.1284169602
2581,107667.91447082003
2582,101530.65838964666
2583,304197.3451833392
2584,163704.64195626933
2585,171829.29970479774
2586,217612.7133287308
2587,201543.95959093544
2588,155585.9321106124
2589,141893.90760369928
2590,205271.49180126496
2591,198182.2916981889
2592,212488.52858919738
2593,250544.38683505837
2594,177131.60764333056
2595,197787.91984780086
2596,322672.10622577247
2597,178833.7740862045
2598,280259.4654325859
2599,344088.4537520116
2600,152145.2618312008
2601,148321.0203840819
2602,82064.6009200452
2603,93831.14788349708
2604,86334.49993375991
2605,76722.18385871367
2606,144752.71467059018
2607,184791.0259170572
2608,192675.57013780175
2609,166079.64109839435
2610,116240.59976077719
2611,117347.26016422414
2612,151346.29471049106
2613,136698.79719032126
2614,128387.3455928271
2615,155881.28719276568
2616,145840.51670473587
2617,183007.11782527686
2618,195063.70816518937
2619,183344.65254977485
2620,194424.18055763276
2621,179044.33838956984
2622,184379.39985909956
2623,253987.11340238425
2624,288196.93625785614
2625,302780.50472429383
2626,169018.78530436926
2627,163976.0690505271
2628,498757.93884944386
2629,475077.2698676861
2630,372031.2570291665
2631,502727.41007904056
2632,429537.73398190195
2633,306272.1429744059
2634,402390.71093662706
2635,155263.15101189728
2636,177414.30360674794
2637,182879.78501098033
2638,253557.41242894196
2639,179139.0719584203
2640,147299.24980409758
2641,108344.00158695318
2642,184883.79052753525
2643,97062.43789632423
2644,122914.44065501046
2645,99617.53482289749
2646,94444.40023792688
2647,98835.37299078747
2648,140704.90278625232
2649,140344.99424124614
2650,146745.57948473407
2651,140957.50140979668
2652,429474.9830988909
2653,242454.43484008114
2654,238848.78728079182
2655,401833.062252285
2656,321959.7036246859
2657,356711.6024148258
2658,295862.68184631737
2659,321956.01743241196
2660,353378.70861901715
2661,366670.67417729995
2662,357045.5446139946
2663,291479.6868547086
2664,272929.728028226
2665,328703.7587967431
2666,283385.6199123003
2667,170720.70902407606
2668,180669.5482049274
2669,167698.82992145928
2670,281168.737870735
2671,182936.44598702525
2672,191466.01240945092
2673,208702.20874506756
2674,204680.95242825532
2675,179560.28003566296
2676,191258.42795397635
2677,192446.16854762545
2678,260971.15461456002
2679,269771.72095453495
2680,280443.00490899954
2681,408792.2202758441
2682,326190.9963328934
2683,507969.1952885678
2684,315894.1213215758
2685,333484.2391826555
2686,268664.0892405887
2687,329710.8306830011
2688,218809.6393163406
2689,202773.67540949304
2690,497518.1419031435
2691,179453.1492876534
2692,140523.8761277967
2693,192769.34116163853
2694,132581.23423560223
2695,190967.19541693624
2696,186582.34381951363
2697,184629.81479616306
2698,173485.98425506963
2699,163034.56795317167
2700,155240.68903801742
2701,147193.02988302938
2702,114890.47971952644
2703,124249.08480296696
2704,142171.6134142799
2705,122295.84259439677
2706,113818.18242199895
2707,120923.68026864968
2708,139249.74488036253
2709,110454.03804298899
2710,130432.26961543552
2711,255411.23491688733
2712,380224.3496417331
2713,173570.7873760609
2714,152213.4558311947
2715,164167.06320946384
2716,144256.52838137787
2717,181539.61676890598
2718,235653.42442275523
2719,159345.38422375175
2720,165732.87705743036
2721,137364.58283883196
2722,154935.3799836906
2723,146453.43432970805
2724,127216.62594079769
2725,134986.1395144987
2726,148735.20638346142
2727,185698.24053355446
2728,166081.80771533967
2729,151916.8121765421
2730,144698.41157673416
2731,128705.54152902706
2732,127199.49206365371
2733,159049.63346689535
2734,142099.7764402412
